transaction_id,timestamp,user_id,user_role,transaction_type,electricity_quantity,price_per_mwh,total_cost,latency_ms,security_level,encryption_method,zt_authentication,network_slice_id,transaction_status
TXN2925,2025-02-14 10:58:52,U6036,Dealer,Sell,93.5,35.0,3272.5,20,Low,RSA,0,Slice_A,Success
TXN2870,2025-02-14 10:11:01,U1020,Dealer,Sell,76.9,37.98,2920.66,5,High,TDKE,1,Slice_A,Pending
TXN6276,2025-02-14 10:12:44,U4964,Dealer,Buy,21.79,36.23,789.45,29,Medium,AES,1,Slice_C,Success
TXN5326,2025-02-14 10:51:22,U2647,Supplier,Buy,74.67,33.28,2485.02,21,Medium,AES,1,Slice_A,Pending
TXN2159,2025-02-14 10:47:04,U9365,Supplier,Sell,48.79,36.07,1759.86,12,Low,RSA,0,Slice_A,Failed
TXN5412,2025-02-14 10:40:46,U1832,Authority,N/A,0.0,0.0,0.0,11,High,TDKE,1,Slice_A,Success
TXN5048,2025-02-14 10:38:51,U4197,Supplier,Buy,91.66,33.56,3076.11,20,High,TDKE,1,Slice_C,Success
TXN8383,2025-02-14 10:13:45,U2453,Dealer,Sell,85.38,37.62,3212.0,18,Medium,RSA,1,Slice_C,Success
TXN4899,2025-02-14 10:34:19,U8003,Supplier,Buy,46.46,39.47,1833.78,30,High,TDKE,1,Slice_C,Pending
TXN2271,2025-02-14 10:34:23,U1927,Dealer,Buy,98.0,36.71,3597.58,21,Medium,RSA,1,Slice_A,Pending
TXN4459,2025-02-14 10:46:03,U5630,Dealer,Sell,36.54,34.93,1276.34,16,High,TDKE,1,Slice_B,Failed
TXN7587,2025-02-14 10:42:27,U9521,Dealer,Buy,26.87,38.22,1026.97,7,Low,AES,0,Slice_A,Failed
TXN1112,2025-02-14 10:41:32,U2116,Authority,N/A,0.0,0.0,0.0,7,Medium,RSA,1,Slice_C,Success
TXN2312,2025-02-14 10:39:16,U9618,Dealer,Sell,51.67,39.61,2046.65,8,Medium,RSA,1,Slice_B,Pending
TXN9499,2025-02-14 10:22:29,U8170,Supplier,Sell,21.06,30.8,648.65,19,Medium,RSA,1,Slice_C,Pending
TXN6088,2025-02-14 10:07:23,U6661,Supplier,Sell,50.48,32.14,1622.43,30,Medium,RSA,1,Slice_C,Failed
TXN4009,2025-02-14 10:20:00,U9731,Dealer,Buy,23.09,35.39,817.16,8,Low,AES,0,Slice_A,Success
TXN6997,2025-02-14 10:24:00,U9225,Supplier,Sell,38.52,39.28,1513.07,15,High,TDKE,1,Slice_B,Pending
TXN1571,2025-02-14 10:54:46,U8326,Dealer,Sell,86.56,39.28,3400.08,7,High,TDKE,1,Slice_A,Success
TXN5336,2025-02-14 10:29:26,U7088,Dealer,Sell,38.0,39.72,1509.36,13,Medium,RSA,1,Slice_B,Pending
TXN5584,2025-02-14 10:54:13,U4457,Dealer,Buy,61.75,32.38,1999.47,10,Medium,RSA,1,Slice_A,Success
TXN5182,2025-02-14 10:30:46,U4039,Authority,N/A,0.0,0.0,0.0,23,High,TDKE,1,Slice_B,Success
TXN4196,2025-02-14 10:30:41,U1533,Authority,N/A,0.0,0.0,0.0,6,Low,RSA,0,Slice_A,Success
TXN4576,2025-02-14 10:56:26,U2361,Authority,N/A,0.0,0.0,0.0,30,High,TDKE,1,Slice_A,Success
TXN8210,2025-02-14 10:49:08,U8096,Dealer,Sell,59.77,37.79,2258.71,16,Low,AES,0,Slice_A,Failed
TXN8765,2025-02-14 10:47:18,U5849,Dealer,Buy,31.47,35.6,1120.33,21,High,TDKE,1,Slice_A,Failed
TXN4555,2025-02-14 10:11:41,U8906,Supplier,Sell,12.36,32.91,406.77,5,Low,RSA,0,Slice_A,Failed
TXN9772,2025-02-14 10:06:22,U5386,Authority,N/A,0.0,0.0,0.0,16,Medium,AES,1,Slice_B,Success
TXN8203,2025-02-14 10:44:33,U5369,Authority,N/A,0.0,0.0,0.0,28,High,TDKE,1,Slice_C,Pending
TXN4105,2025-02-14 10:07:55,U8844,Authority,N/A,0.0,0.0,0.0,22,Medium,AES,1,Slice_C,Pending
TXN8079,2025-02-14 10:19:50,U3658,Authority,N/A,0.0,0.0,0.0,13,Low,RSA,0,Slice_C,Pending
TXN3035,2025-02-14 10:40:19,U3507,Supplier,Buy,53.87,39.29,2116.55,29,Medium,RSA,1,Slice_C,Success
TXN8381,2025-02-14 10:47:54,U5642,Dealer,Buy,84.64,30.53,2584.06,24,High,TDKE,1,Slice_B,Success
TXN1679,2025-02-14 10:09:25,U9386,Dealer,Buy,91.02,39.46,3591.65,20,High,TDKE,1,Slice_B,Success
TXN5746,2025-02-14 10:48:33,U9133,Authority,N/A,0.0,0.0,0.0,25,Low,RSA,0,Slice_A,Pending
TXN5902,2025-02-14 10:34:50,U1807,Supplier,Buy,20.62,36.87,760.26,28,High,TDKE,1,Slice_A,Success
TXN9185,2025-02-14 10:16:31,U8914,Dealer,Buy,47.46,32.27,1531.53,8,Medium,AES,1,Slice_C,Pending
TXN9428,2025-02-14 10:04:27,U1848,Supplier,Sell,20.07,33.96,681.58,20,Medium,RSA,1,Slice_C,Pending
TXN2086,2025-02-14 10:46:50,U7593,Supplier,Buy,46.46,35.48,1648.4,22,Low,RSA,0,Slice_C,Pending
TXN5354,2025-02-14 10:45:26,U3231,Supplier,Sell,15.24,32.73,498.81,24,Low,RSA,0,Slice_B,Pending
TXN4639,2025-02-14 10:34:16,U7928,Authority,N/A,0.0,0.0,0.0,28,Medium,RSA,1,Slice_A,Success
TXN7830,2025-02-14 10:22:31,U3908,Supplier,Sell,47.94,39.63,1899.86,12,High,TDKE,1,Slice_B,Pending
TXN3817,2025-02-14 10:21:34,U5421,Dealer,Sell,84.68,39.92,3380.43,10,High,TDKE,1,Slice_A,Success
TXN7223,2025-02-14 10:36:47,U2790,Authority,N/A,0.0,0.0,0.0,18,Low,RSA,0,Slice_A,Pending
TXN4515,2025-02-14 10:20:21,U6338,Authority,N/A,0.0,0.0,0.0,26,Medium,RSA,1,Slice_C,Failed
TXN9054,2025-02-14 10:33:05,U2038,Dealer,Sell,43.05,39.71,1709.52,21,Low,AES,0,Slice_B,Failed
TXN4870,2025-02-14 10:20:39,U3893,Supplier,Buy,28.54,36.16,1032.01,21,Low,RSA,0,Slice_A,Success
TXN6437,2025-02-14 10:09:15,U6721,Dealer,Buy,45.49,34.76,1581.23,10,Medium,RSA,1,Slice_A,Failed
TXN4012,2025-02-14 10:06:43,U2067,Authority,N/A,0.0,0.0,0.0,13,High,TDKE,1,Slice_C,Failed
TXN5476,2025-02-14 10:49:38,U9216,Supplier,Sell,23.95,31.14,745.8,25,Medium,RSA,1,Slice_A,Success
TXN2123,2025-02-14 10:52:25,U7152,Dealer,Sell,43.68,36.31,1586.02,12,Low,AES,0,Slice_A,Success
TXN7881,2025-02-14 10:06:29,U2850,Authority,N/A,0.0,0.0,0.0,26,Low,AES,0,Slice_B,Failed
TXN6658,2025-02-14 10:10:36,U8693,Supplier,Buy,25.19,37.18,936.56,12,Low,RSA,0,Slice_A,Success
TXN6227,2025-02-14 10:58:59,U9463,Authority,N/A,0.0,0.0,0.0,13,Low,RSA,0,Slice_C,Pending
TXN4859,2025-02-14 10:54:44,U4514,Authority,N/A,0.0,0.0,0.0,25,Low,RSA,0,Slice_B,Success
TXN8379,2025-02-14 10:19:41,U2159,Supplier,Buy,38.51,33.23,1279.69,8,High,TDKE,1,Slice_C,Pending
TXN1841,2025-02-14 10:54:12,U6092,Supplier,Sell,92.01,31.16,2867.03,25,High,TDKE,1,Slice_B,Success
TXN5403,2025-02-14 10:54:05,U3246,Supplier,Sell,45.41,35.18,1597.52,23,Low,AES,0,Slice_A,Success
TXN6551,2025-02-14 10:32:33,U2514,Supplier,Sell,59.23,37.13,2199.21,11,Low,RSA,0,Slice_C,Failed
TXN5428,2025-02-14 10:01:30,U9573,Authority,N/A,0.0,0.0,0.0,13,Low,RSA,0,Slice_B,Success
TXN8681,2025-02-14 10:41:57,U8419,Dealer,Buy,65.88,31.39,2067.97,19,Low,AES,0,Slice_B,Success
TXN1399,2025-02-14 10:58:38,U5668,Supplier,Sell,14.73,34.97,515.11,22,High,TDKE,1,Slice_B,Success
TXN8078,2025-02-14 10:07:30,U9338,Authority,N/A,0.0,0.0,0.0,15,Medium,RSA,1,Slice_A,Pending
TXN6955,2025-02-14 10:11:00,U2874,Supplier,Sell,90.93,36.49,3318.04,27,High,TDKE,1,Slice_A,Failed
TXN9475,2025-02-14 10:03:26,U9605,Dealer,Sell,32.68,35.62,1164.06,25,Medium,AES,1,Slice_A,Failed
TXN2339,2025-02-14 10:44:24,U3247,Dealer,Sell,61.89,33.11,2049.18,18,High,TDKE,1,Slice_A,Success
TXN2757,2025-02-14 10:51:14,U8749,Authority,N/A,0.0,0.0,0.0,26,Low,RSA,0,Slice_A,Pending
TXN7883,2025-02-14 10:40:29,U1737,Dealer,Sell,52.05,38.87,2023.18,24,Low,AES,0,Slice_C,Pending
TXN4751,2025-02-14 10:13:25,U8659,Dealer,Buy,63.95,32.36,2069.42,12,Low,RSA,0,Slice_C,Pending
TXN2029,2025-02-14 10:17:43,U4548,Supplier,Sell,48.68,35.68,1736.9,27,Low,AES,0,Slice_B,Pending
TXN6580,2025-02-14 10:12:17,U2222,Authority,N/A,0.0,0.0,0.0,6,Low,AES,0,Slice_B,Pending
TXN3036,2025-02-14 10:12:44,U6227,Authority,N/A,0.0,0.0,0.0,30,Medium,AES,1,Slice_B,Pending
TXN7795,2025-02-14 10:55:19,U1954,Authority,N/A,0.0,0.0,0.0,26,High,TDKE,1,Slice_C,Success
TXN8172,2025-02-14 10:16:51,U6403,Supplier,Sell,14.31,37.44,535.77,23,Medium,RSA,1,Slice_A,Failed
TXN8720,2025-02-14 10:53:51,U8160,Authority,N/A,0.0,0.0,0.0,16,Medium,RSA,1,Slice_B,Failed
TXN3490,2025-02-14 10:21:22,U6567,Authority,N/A,0.0,0.0,0.0,12,High,TDKE,1,Slice_B,Failed
TXN9255,2025-02-14 10:26:00,U6229,Supplier,Sell,59.19,30.05,1778.66,10,High,TDKE,1,Slice_C,Failed
TXN8262,2025-02-14 10:28:48,U5496,Supplier,Sell,28.12,37.08,1042.69,20,Low,RSA,0,Slice_C,Failed
TXN6538,2025-02-14 10:38:36,U7863,Dealer,Sell,33.78,38.24,1291.75,12,Medium,AES,1,Slice_A,Failed
TXN4941,2025-02-14 10:19:37,U4903,Authority,N/A,0.0,0.0,0.0,20,High,TDKE,1,Slice_A,Pending
TXN6580,2025-02-14 10:12:45,U7429,Authority,N/A,0.0,0.0,0.0,30,Medium,RSA,1,Slice_B,Pending
TXN4737,2025-02-14 10:40:45,U2062,Supplier,Buy,26.99,32.63,880.68,22,Low,AES,0,Slice_A,Success
TXN8935,2025-02-14 10:26:43,U7500,Dealer,Sell,96.33,36.23,3490.04,13,Low,AES,0,Slice_A,Pending
TXN3484,2025-02-14 10:52:44,U3437,Supplier,Buy,25.7,33.25,854.52,14,Low,AES,0,Slice_B,Success
TXN3942,2025-02-14 10:21:00,U8093,Authority,N/A,0.0,0.0,0.0,6,Low,RSA,0,Slice_A,Failed
TXN9416,2025-02-14 10:07:21,U9591,Dealer,Sell,41.58,31.72,1318.92,29,Medium,AES,1,Slice_C,Failed
TXN5093,2025-02-14 10:41:39,U7468,Dealer,Buy,73.49,35.48,2607.43,28,Medium,AES,1,Slice_B,Success
TXN7574,2025-02-14 10:06:41,U8980,Supplier,Buy,94.58,38.96,3684.84,9,High,TDKE,1,Slice_B,Pending
TXN2185,2025-02-14 10:07:43,U4927,Supplier,Sell,40.55,34.51,1399.38,18,Low,AES,0,Slice_A,Success
TXN4053,2025-02-14 10:04:08,U3250,Dealer,Sell,10.27,34.87,358.11,26,High,TDKE,1,Slice_C,Success
TXN6229,2025-02-14 10:41:49,U6278,Authority,N/A,0.0,0.0,0.0,14,High,TDKE,1,Slice_A,Success
TXN5258,2025-02-14 10:43:17,U7686,Supplier,Sell,10.85,30.04,325.93,24,Medium,AES,1,Slice_B,Success
TXN8348,2025-02-14 10:37:27,U2654,Supplier,Buy,20.52,33.74,692.34,19,Low,AES,0,Slice_B,Success
TXN7753,2025-02-14 10:47:38,U4803,Supplier,Buy,43.4,38.07,1652.24,7,High,TDKE,1,Slice_A,Success
TXN6725,2025-02-14 10:31:35,U4049,Dealer,Sell,28.54,34.52,985.2,23,High,TDKE,1,Slice_C,Success
TXN4715,2025-02-14 10:15:03,U3020,Supplier,Sell,20.68,39.87,824.51,24,Low,RSA,0,Slice_C,Failed
TXN2072,2025-02-14 10:44:59,U8664,Supplier,Sell,60.02,30.93,1856.42,14,High,TDKE,1,Slice_C,Failed
TXN5033,2025-02-14 10:14:59,U6637,Dealer,Buy,38.36,30.49,1169.6,11,Low,AES,0,Slice_B,Pending
TXN6023,2025-02-14 10:27:03,U9633,Supplier,Buy,95.76,30.86,2955.15,16,Medium,AES,1,Slice_A,Pending
TXN1888,2025-02-14 10:14:14,U6758,Authority,N/A,0.0,0.0,0.0,30,Low,RSA,0,Slice_C,Pending
TXN9882,2025-02-14 10:50:00,U1264,Authority,N/A,0.0,0.0,0.0,20,Low,RSA,0,Slice_A,Pending
TXN9388,2025-02-14 10:28:32,U8721,Authority,N/A,0.0,0.0,0.0,25,High,TDKE,1,Slice_C,Success
TXN8133,2025-02-14 10:40:41,U4607,Authority,N/A,0.0,0.0,0.0,14,Low,RSA,0,Slice_B,Success
TXN1488,2025-02-14 10:08:57,U1841,Dealer,Sell,24.71,30.62,756.62,22,High,TDKE,1,Slice_A,Pending
TXN7838,2025-02-14 10:36:06,U2458,Dealer,Buy,31.94,32.12,1025.91,18,High,TDKE,1,Slice_C,Failed
TXN5734,2025-02-14 10:39:14,U3222,Dealer,Sell,72.58,36.92,2679.65,9,Low,RSA,0,Slice_C,Success
TXN8989,2025-02-14 10:51:02,U2830,Dealer,Sell,18.95,33.98,643.92,30,Low,RSA,0,Slice_C,Success
TXN1105,2025-02-14 10:17:03,U1110,Dealer,Sell,34.69,30.42,1055.27,13,High,TDKE,1,Slice_A,Failed
TXN8670,2025-02-14 10:51:26,U7557,Dealer,Buy,19.95,39.09,779.85,5,Medium,AES,1,Slice_B,Success
TXN9253,2025-02-14 10:40:08,U2309,Dealer,Sell,68.21,31.47,2146.57,24,Low,AES,0,Slice_A,Success
TXN7156,2025-02-14 10:10:00,U5157,Supplier,Buy,57.53,37.51,2157.95,7,Low,RSA,0,Slice_B,Failed
TXN5778,2025-02-14 10:45:41,U2295,Supplier,Buy,64.47,33.68,2171.35,20,Low,RSA,0,Slice_B,Failed
TXN2420,2025-02-14 10:05:03,U4746,Supplier,Buy,16.92,32.23,545.33,10,Low,AES,0,Slice_A,Pending
TXN4806,2025-02-14 10:41:16,U3198,Authority,N/A,0.0,0.0,0.0,21,Low,AES,0,Slice_A,Success
TXN7013,2025-02-14 10:48:04,U7577,Dealer,Sell,90.2,34.78,3137.16,10,Medium,AES,1,Slice_C,Pending
TXN8285,2025-02-14 10:07:06,U4824,Authority,N/A,0.0,0.0,0.0,8,Medium,RSA,1,Slice_A,Pending
TXN8244,2025-02-14 10:58:31,U4263,Dealer,Sell,73.14,36.75,2687.89,5,High,TDKE,1,Slice_B,Pending
TXN9602,2025-02-14 10:51:15,U1661,Dealer,Buy,69.81,33.55,2342.13,26,Medium,AES,1,Slice_B,Failed
TXN5409,2025-02-14 10:59:35,U7254,Authority,N/A,0.0,0.0,0.0,19,Medium,RSA,1,Slice_A,Pending
TXN3391,2025-02-14 10:33:03,U9179,Authority,N/A,0.0,0.0,0.0,15,High,TDKE,1,Slice_A,Failed
TXN2850,2025-02-14 10:08:59,U4328,Authority,N/A,0.0,0.0,0.0,17,Medium,RSA,1,Slice_B,Pending
TXN5235,2025-02-14 10:07:24,U5266,Authority,N/A,0.0,0.0,0.0,11,High,TDKE,1,Slice_A,Success
TXN7030,2025-02-14 10:42:06,U1018,Dealer,Buy,32.86,30.12,989.74,6,Low,AES,0,Slice_A,Failed
TXN9310,2025-02-14 10:15:17,U6068,Dealer,Sell,34.46,33.01,1137.52,17,Medium,AES,1,Slice_A,Failed
TXN1728,2025-02-14 10:25:51,U7986,Authority,N/A,0.0,0.0,0.0,15,Low,AES,0,Slice_C,Pending
TXN5436,2025-02-14 10:01:17,U7411,Supplier,Sell,38.02,38.51,1464.15,7,Medium,RSA,1,Slice_A,Pending
TXN3493,2025-02-14 10:47:24,U4798,Dealer,Buy,98.65,35.26,3478.4,11,Medium,AES,1,Slice_C,Pending
TXN5861,2025-02-14 10:22:38,U6373,Dealer,Sell,37.91,36.45,1381.82,10,Low,AES,0,Slice_C,Success
TXN4215,2025-02-14 10:48:35,U8993,Authority,N/A,0.0,0.0,0.0,26,Medium,RSA,1,Slice_A,Success
TXN1166,2025-02-14 10:04:25,U1060,Supplier,Sell,57.74,39.03,2253.59,20,Medium,AES,1,Slice_A,Failed
TXN8081,2025-02-14 10:56:43,U5217,Authority,N/A,0.0,0.0,0.0,17,Medium,RSA,1,Slice_A,Failed
TXN3504,2025-02-14 10:57:00,U2884,Supplier,Sell,84.73,35.23,2985.04,30,High,TDKE,1,Slice_C,Failed
TXN8085,2025-02-14 10:38:29,U8973,Authority,N/A,0.0,0.0,0.0,30,Medium,AES,1,Slice_B,Failed
TXN6238,2025-02-14 10:42:18,U8085,Dealer,Sell,52.63,31.29,1646.79,26,High,TDKE,1,Slice_C,Success
TXN6175,2025-02-14 10:08:38,U7597,Dealer,Sell,71.94,34.58,2487.69,14,Low,AES,0,Slice_B,Pending
TXN6226,2025-02-14 10:36:11,U2958,Dealer,Buy,16.96,33.69,571.38,14,Medium,RSA,1,Slice_A,Success
TXN5278,2025-02-14 10:25:20,U9032,Dealer,Sell,71.07,36.97,2627.46,13,Low,AES,0,Slice_C,Success
TXN3403,2025-02-14 10:54:47,U1067,Authority,N/A,0.0,0.0,0.0,12,High,TDKE,1,Slice_C,Pending
TXN1844,2025-02-14 10:30:09,U9559,Authority,N/A,0.0,0.0,0.0,17,Low,AES,0,Slice_B,Failed
TXN4843,2025-02-14 10:54:25,U3456,Authority,N/A,0.0,0.0,0.0,9,Medium,AES,1,Slice_C,Failed
TXN2707,2025-02-14 10:53:42,U7034,Authority,N/A,0.0,0.0,0.0,16,Medium,AES,1,Slice_A,Success
TXN3383,2025-02-14 10:12:34,U4972,Authority,N/A,0.0,0.0,0.0,9,Medium,AES,1,Slice_A,Pending
TXN6880,2025-02-14 10:19:32,U3357,Supplier,Buy,25.04,39.14,980.07,24,Low,AES,0,Slice_A,Pending
TXN3442,2025-02-14 10:14:13,U6093,Authority,N/A,0.0,0.0,0.0,11,Low,AES,0,Slice_C,Pending
TXN2288,2025-02-14 10:48:02,U9468,Supplier,Sell,46.5,37.03,1721.89,9,Medium,RSA,1,Slice_B,Success
TXN1379,2025-02-14 10:09:08,U4440,Authority,N/A,0.0,0.0,0.0,28,Low,RSA,0,Slice_C,Pending
TXN8865,2025-02-14 10:47:36,U8240,Dealer,Sell,45.46,32.34,1470.18,25,Low,AES,0,Slice_C,Success
TXN3000,2025-02-14 10:16:34,U8249,Dealer,Buy,56.98,38.26,2180.05,20,Medium,AES,1,Slice_A,Success
TXN8159,2025-02-14 10:40:17,U5735,Authority,N/A,0.0,0.0,0.0,28,Medium,RSA,1,Slice_A,Pending
TXN2407,2025-02-14 10:36:44,U9695,Dealer,Sell,88.16,34.47,3038.88,18,Low,RSA,0,Slice_A,Pending
TXN1996,2025-02-14 10:09:42,U2585,Authority,N/A,0.0,0.0,0.0,17,Medium,RSA,1,Slice_C,Failed
TXN3274,2025-02-14 10:05:52,U5961,Dealer,Sell,17.6,34.08,599.81,12,Low,RSA,0,Slice_A,Failed
TXN1444,2025-02-14 10:37:27,U6735,Supplier,Buy,66.77,32.23,2152.0,6,High,TDKE,1,Slice_A,Pending
TXN4636,2025-02-14 10:25:15,U6286,Supplier,Sell,27.63,34.49,952.96,5,Low,RSA,0,Slice_B,Success
TXN1050,2025-02-14 10:43:24,U7842,Authority,N/A,0.0,0.0,0.0,29,Medium,AES,1,Slice_A,Failed
TXN3842,2025-02-14 10:58:11,U3328,Supplier,Sell,82.8,36.18,2995.7,18,Medium,AES,1,Slice_B,Success
TXN1699,2025-02-14 10:26:33,U1361,Dealer,Buy,73.29,36.31,2661.16,5,High,TDKE,1,Slice_A,Success
TXN4458,2025-02-14 10:45:28,U3613,Dealer,Sell,73.87,32.24,2381.57,27,Medium,RSA,1,Slice_B,Success
TXN8040,2025-02-14 10:47:54,U6488,Supplier,Buy,81.17,33.9,2751.66,27,Medium,AES,1,Slice_A,Success
TXN7479,2025-02-14 10:15:03,U9327,Dealer,Sell,38.28,39.08,1495.98,10,High,TDKE,1,Slice_A,Failed
TXN8991,2025-02-14 10:09:46,U5560,Authority,N/A,0.0,0.0,0.0,22,Medium,AES,1,Slice_C,Pending
TXN1809,2025-02-14 10:40:46,U7224,Authority,N/A,0.0,0.0,0.0,6,Medium,AES,1,Slice_C,Success
TXN1066,2025-02-14 10:23:53,U2567,Supplier,Buy,76.73,30.7,2355.61,6,Low,AES,0,Slice_B,Pending
TXN4277,2025-02-14 10:47:11,U6593,Authority,N/A,0.0,0.0,0.0,27,Low,RSA,0,Slice_C,Failed
TXN2032,2025-02-14 10:52:49,U6983,Authority,N/A,0.0,0.0,0.0,11,Low,AES,0,Slice_A,Failed
TXN3795,2025-02-14 10:38:07,U4742,Authority,N/A,0.0,0.0,0.0,16,High,TDKE,1,Slice_B,Success
TXN5507,2025-02-14 10:43:39,U6431,Dealer,Buy,38.73,39.66,1536.03,27,Low,AES,0,Slice_A,Failed
TXN7829,2025-02-14 10:17:57,U9637,Supplier,Buy,95.63,33.14,3169.18,26,Medium,AES,1,Slice_C,Success
TXN5392,2025-02-14 10:27:30,U7557,Authority,N/A,0.0,0.0,0.0,13,Low,AES,0,Slice_C,Failed
TXN8101,2025-02-14 10:13:43,U9653,Authority,N/A,0.0,0.0,0.0,25,Low,RSA,0,Slice_C,Success
TXN2692,2025-02-14 10:12:36,U7903,Supplier,Buy,84.85,30.34,2574.35,14,Medium,RSA,1,Slice_B,Success
TXN5716,2025-02-14 10:42:11,U5456,Supplier,Buy,76.78,31.78,2440.07,22,High,TDKE,1,Slice_C,Success
TXN3532,2025-02-14 10:23:01,U6955,Dealer,Buy,43.79,37.91,1660.08,28,Low,AES,0,Slice_B,Failed
TXN9793,2025-02-14 10:12:25,U8191,Dealer,Sell,87.63,31.12,2727.05,18,Low,AES,0,Slice_C,Pending
TXN8013,2025-02-14 10:01:19,U3758,Dealer,Sell,30.6,34.1,1043.46,6,High,TDKE,1,Slice_C,Success
TXN5506,2025-02-14 10:56:34,U1976,Supplier,Buy,77.46,32.09,2485.69,8,Medium,RSA,1,Slice_A,Failed
TXN8997,2025-02-14 10:07:47,U4284,Supplier,Sell,53.23,36.23,1928.52,21,Medium,RSA,1,Slice_A,Pending
TXN8629,2025-02-14 10:56:04,U1501,Supplier,Buy,13.9,35.44,492.62,18,Medium,RSA,1,Slice_B,Failed
TXN9702,2025-02-14 10:28:34,U4089,Supplier,Sell,32.43,37.03,1200.88,7,High,TDKE,1,Slice_A,Pending
TXN5930,2025-02-14 10:08:02,U6314,Dealer,Sell,32.63,31.98,1043.51,21,Medium,AES,1,Slice_C,Failed
TXN6680,2025-02-14 10:51:22,U1659,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_A,Success
TXN7662,2025-02-14 10:59:02,U3273,Authority,N/A,0.0,0.0,0.0,16,Low,AES,0,Slice_A,Success
TXN5501,2025-02-14 10:00:35,U9528,Supplier,Buy,90.05,34.98,3149.95,23,High,TDKE,1,Slice_C,Success
TXN5341,2025-02-14 10:05:27,U7669,Dealer,Buy,86.27,31.46,2714.05,25,High,TDKE,1,Slice_C,Pending
TXN5526,2025-02-14 10:21:02,U1421,Dealer,Buy,95.34,32.11,3061.37,9,Medium,RSA,1,Slice_A,Success
TXN3953,2025-02-14 10:54:19,U3017,Authority,N/A,0.0,0.0,0.0,8,Medium,RSA,1,Slice_C,Success
TXN7364,2025-02-14 10:17:36,U4495,Authority,N/A,0.0,0.0,0.0,21,Medium,RSA,1,Slice_C,Success
TXN3274,2025-02-14 10:41:52,U9307,Supplier,Sell,73.22,38.55,2822.63,21,Low,AES,0,Slice_B,Failed
TXN5009,2025-02-14 10:54:42,U1137,Authority,N/A,0.0,0.0,0.0,19,Medium,AES,1,Slice_C,Pending
TXN7154,2025-02-14 10:13:39,U6177,Dealer,Sell,52.64,39.58,2083.49,8,Low,RSA,0,Slice_C,Success
TXN8665,2025-02-14 10:31:21,U6927,Dealer,Buy,41.62,36.69,1527.04,13,Low,AES,0,Slice_C,Pending
TXN4997,2025-02-14 10:55:51,U4166,Dealer,Sell,71.14,37.39,2659.92,11,Low,RSA,0,Slice_A,Pending
TXN9621,2025-02-14 10:52:46,U5755,Supplier,Buy,29.63,35.18,1042.38,5,High,TDKE,1,Slice_B,Pending
TXN9175,2025-02-14 10:51:03,U2465,Authority,N/A,0.0,0.0,0.0,10,Medium,AES,1,Slice_B,Pending
TXN5114,2025-02-14 10:51:27,U6066,Authority,N/A,0.0,0.0,0.0,16,Low,RSA,0,Slice_B,Failed
TXN7174,2025-02-14 10:35:10,U3796,Supplier,Sell,74.37,31.1,2312.91,20,High,TDKE,1,Slice_C,Success
TXN2690,2025-02-14 10:36:00,U4338,Supplier,Buy,45.59,39.5,1800.81,12,Low,RSA,0,Slice_A,Failed
TXN6250,2025-02-14 10:22:59,U6043,Supplier,Sell,73.97,31.04,2296.03,13,Low,AES,0,Slice_B,Success
TXN4614,2025-02-14 10:47:40,U9816,Supplier,Buy,97.54,33.15,3233.45,24,Medium,AES,1,Slice_A,Failed
TXN3787,2025-02-14 10:10:36,U6815,Authority,N/A,0.0,0.0,0.0,7,Medium,AES,1,Slice_A,Failed
TXN1150,2025-02-14 10:07:26,U2988,Authority,N/A,0.0,0.0,0.0,5,Medium,AES,1,Slice_C,Pending
TXN6045,2025-02-14 10:50:03,U3796,Authority,N/A,0.0,0.0,0.0,22,High,TDKE,1,Slice_B,Pending
TXN6197,2025-02-14 10:34:24,U1572,Authority,N/A,0.0,0.0,0.0,28,Low,AES,0,Slice_A,Failed
TXN7503,2025-02-14 10:47:48,U4710,Supplier,Sell,19.09,34.91,666.43,9,Medium,AES,1,Slice_B,Failed
TXN5468,2025-02-14 10:24:23,U6217,Supplier,Sell,85.54,31.59,2702.21,20,Medium,AES,1,Slice_C,Failed
TXN6181,2025-02-14 10:36:29,U5150,Supplier,Sell,21.97,30.48,669.65,6,High,TDKE,1,Slice_C,Success
TXN7282,2025-02-14 10:01:28,U1367,Dealer,Sell,56.66,36.75,2082.25,18,Medium,RSA,1,Slice_B,Pending
TXN2988,2025-02-14 10:39:52,U3896,Dealer,Buy,62.11,34.66,2152.73,12,Medium,RSA,1,Slice_B,Pending
TXN6919,2025-02-14 10:45:17,U8255,Authority,N/A,0.0,0.0,0.0,14,Low,AES,0,Slice_A,Failed
TXN4103,2025-02-14 10:58:07,U7274,Supplier,Sell,89.18,30.92,2757.45,10,Medium,AES,1,Slice_B,Success
TXN3215,2025-02-14 10:41:25,U4720,Authority,N/A,0.0,0.0,0.0,17,High,TDKE,1,Slice_C,Failed
TXN2333,2025-02-14 10:36:36,U8804,Authority,N/A,0.0,0.0,0.0,23,High,TDKE,1,Slice_C,Failed
TXN8650,2025-02-14 10:23:12,U5091,Authority,N/A,0.0,0.0,0.0,19,Low,AES,0,Slice_B,Pending
TXN2618,2025-02-14 10:14:47,U2274,Supplier,Sell,22.84,30.23,690.45,7,High,TDKE,1,Slice_C,Failed
